id;BSSID;SSID;AvgRSSI;LocationID
731;a4:6c:2a:d4:be:3b;Free Tbaytel WiFi;-87;15
732;a4:6c:2a:d4:be:3e;LakeheadU;-87;15
733;a4:6c:2a:d4:be:3d;eduroam;-87;15
734;ce:d7:19:24:c6:d5;LINKSYS-750-guest;-87;15
735;a4:6c:2a:d4:be:3c;LU-Events;-88;15
736;9c:53:22:40:4f:7a;TBAYTech;-76;16
737;ac:7a:56:c8:62:0f;LakeheadU;-76;16
738;ac:7a:56:c8:62:0a;;-79;16
739;ac:7a:56:c8:62:0e;LU-Events;-77;16
740;ac:7a:56:c8:62:0c;LU-Guest;-76;16
741;a6:53:22:40:4f:7a;eduroam;-76;16
742;ac:7a:56:c8:62:01;LU-Events;-71;16
743;ac:7a:56:c8:62:03;LU-Guest;-70;16
744;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-77;16
745;ac:7a:56:c8:62:07;eduroam;-76;16
746;00:42:68:59:8b:ff;LU-Guest;-78;16
747;a4:6c:2a:d4:ba:53;LU-Events;-87;16
748;a4:6c:2a:d4:ba:54;Free Tbaytel WiFi;-85;16
749;a4:6c:2a:e0:20:00;LU-Guest;-83;16
750;a4:6c:2a:e0:20:03;LU-Events;-84;16
751;a4:6c:2a:e0:20:04;Free Tbaytel WiFi;-84;16
752;ae:53:22:40:4f:7a;NOSMConnect24;-77;16
753;80:e0:1d:ee:3f:63;Free Tbaytel WiFi;-69;16
754;80:e0:1d:ee:3f:64;eduroam;-69;16
755;80:e0:1d:ee:3f:60;LakeheadU;-69;16
756;80:e0:1d:ee:3f:61;LU-Guest;-69;16
757;e8:de:27:f8:06:78;TP-LINK_F80678_Xiaoping;-83;16
758;80:e0:1d:ee:3f:62;LU-Events;-67;16
759;a4:6c:2a:d4:bf:1f;LU-Guest;-74;16
760;a4:6c:2a:d4:bf:1d;eduroam;-75;16
761;a4:6c:2a:d4:bf:1e;LakeheadU;-74;16
762;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-74;16
763;a4:6c:2a:d4:bf:1c;LU-Events;-73;16
764;80:e0:1d:e6:79:d2;eduroam;-63;16
765;80:e0:1d:e6:79:d1;LakeheadU;-64;16
766;80:e0:1d:e6:79:d0;LU-Guest;-63;16
767;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-64;16
768;80:e0:1d:e6:79:d3;LU-Events;-64;16
769;a4:6c:2a:d4:be:3e;LakeheadU;-84;16
770;a4:6c:2a:d4:be:3f;LU-Guest;-84;16
771;a4:6c:2a:d4:be:3c;LU-Events;-84;16
772;a4:6c:2a:d4:be:3d;eduroam;-84;16
773;a4:6c:2a:d4:be:3b;Free Tbaytel WiFi;-84;16
774;00:42:68:59:8b:f1;LakeheadU;-75;16
775;00:42:68:59:8b:f0;LU-Guest;-74;16
776;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-74;16
777;00:42:68:59:8b:f3;LU-Events;-76;16
778;00:42:68:59:8b:f2;eduroam;-75;16
779;00:42:68:59:8b:f4;Free Tbaytel WiFi;-74;16
780;80:e0:1d:e6:79:df;LU-Guest;-75;16
781;80:e0:1d:e6:79:de;LakeheadU;-74;16
782;80:e0:1d:e6:79:dd;eduroam;-75;16
783;80:e0:1d:e6:79:dc;LU-Events;-74;16
784;a2:53:22:40:4f:7a;NOSMSecure;-76;16
785;80:e0:1d:ac:8b:03;LU-Events;-82;16
786;80:e0:1d:ee:3f:6c;Free Tbaytel WiFi;-70;16
787;80:e0:1d:ee:3f:6d;LU-Events;-70;16
788;80:e0:1d:ee:3f:6e;LU-Guest;-70;16
789;ae:53:22:40:4e:04;NOSMConnect24;-71;16
790;80:e0:1d:ee:3f:6b;eduroam;-69;16
791;9c:53:22:40:4e:05;TBAYTech;-78;16
792;9c:53:22:40:4e:04;TBAYTech;-71;16
793;aa:53:22:40:4e:05;NOSMConnect;-79;16
794;aa:53:22:40:4e:04;NOSMConnect;-72;16
795;6c:5a:b0:3d:73:c1;Quanser_UVS;-83;16
796;a6:53:22:40:4e:05;eduroam;-78;16
797;a6:53:22:40:4e:04;eduroam;-71;16
798;a4:6c:2a:d4:bf:14;Free Tbaytel WiFi;-70;16
799;a4:6c:2a:d4:bf:12;eduroam;-69;16
800;a4:6c:2a:d4:bf:13;LU-Events;-70;16
801;a4:6c:2a:d4:bf:10;LU-Guest;-71;16
802;a4:6c:2a:d4:bf:11;LakeheadU;-69;16
803;a4:6c:2a:d4:be:30;LU-Guest;-75;16
804;a2:53:22:40:4e:04;NOSMSecure;-72;16
805;a2:53:22:40:4e:05;NOSMSecure;-78;16
806;a4:6c:2a:d4:be:34;Free Tbaytel WiFi;-74;16
807;a4:6c:2a:d4:be:32;eduroam;-75;16
808;80:e0:1d:e6:79:d2;eduroam;-63;17
809;80:e0:1d:e6:79:d0;LU-Guest;-63;17
810;80:e0:1d:e6:79:d3;LU-Events;-64;17
811;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-64;17
812;80:e0:1d:e6:79:d1;LakeheadU;-64;17
813;80:e0:1d:ee:3f:62;LU-Events;-67;17
814;a4:6c:2a:d4:bf:12;eduroam;-69;17
815;a4:6c:2a:d4:bf:11;LakeheadU;-69;17
816;80:e0:1d:ee:3f:6b;eduroam;-69;17
817;80:e0:1d:ee:3f:60;LakeheadU;-69;17
818;80:e0:1d:ee:3f:64;eduroam;-69;17
819;80:e0:1d:ee:3f:61;LU-Guest;-69;17
820;80:e0:1d:ee:3f:63;Free Tbaytel WiFi;-69;17
821;a4:6c:2a:d4:bf:14;Free Tbaytel WiFi;-70;17
822;a4:6c:2a:d4:bf:13;LU-Events;-70;17
823;80:e0:1d:ee:3f:6d;LU-Events;-70;17
824;80:e0:1d:ee:3f:6e;LU-Guest;-70;17
825;80:e0:1d:ee:3f:6c;Free Tbaytel WiFi;-70;17
826;ac:7a:56:c8:62:07;Free Tbaytel WiFi;-70;17
827;ac:7a:56:c8:62:03;LU-Guest;-70;17
828;ac:7a:56:c8:62:08;eduroam;-70;17
829;a4:6c:2a:d4:bf:10;LU-Guest;-71;17
830;ac:7a:56:c8:62:01;LU-Events;-71;17
831;9c:53:22:40:4e:04;TBAYTech;-71;17
832;ae:53:22:40:4e:04;NOSMConnect24;-71;17
833;a6:53:22:40:4e:04;eduroam;-71;17
834;aa:53:22:40:4e:04;NOSMConnect;-72;17
835;a2:53:22:40:4e:04;NOSMSecure;-72;17
836;a4:6c:2a:d4:bf:1c;LU-Events;-73;17
837;00:42:68:59:8b:f0;LU-Guest;-74;17
838;00:42:68:59:8b:f4;Free Tbaytel WiFi;-74;17
839;a4:6c:2a:d4:bf:1f;LU-Guest;-74;17
840;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-74;17
841;a4:6c:2a:d4:bf:1e;LakeheadU;-74;17
842;80:e0:1d:e6:79:dc;LU-Events;-74;17
843;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-74;17
844;80:e0:1d:e6:79:de;LakeheadU;-74;17
845;a4:6c:2a:d4:be:34;Free Tbaytel WiFi;-74;17
846;00:42:68:59:8b:f1;LakeheadU;-75;17
847;a4:6c:2a:d4:bf:1d;eduroam;-75;17
848;80:e0:1d:e6:79:dd;eduroam;-75;17
849;a4:6c:2a:d4:be:30;LU-Guest;-75;17
850;00:42:68:59:8b:f2;eduroam;-75;17
851;a4:6c:2a:d4:be:32;eduroam;-75;17
852;80:e0:1d:e6:79:df;LU-Guest;-75;17
853;ac:7a:56:c8:62:0c;LU-Guest;-76;17
854;ac:7a:56:c8:62:07;eduroam;-76;17
855;00:42:68:59:8b:f3;LU-Events;-76;17
856;ac:7a:56:c8:62:0f;LakeheadU;-76;17
857;9c:53:22:40:4f:7a;TBAYTech;-76;17
858;a2:53:22:40:4f:7a;NOSMSecure;-76;17
859;a6:53:22:40:4f:7a;eduroam;-76;17
860;ac:7a:56:c8:62:0e;LU-Events;-77;17
861;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-77;17
862;ae:53:22:40:4f:7a;NOSMConnect24;-77;17
863;00:42:68:59:8b:ff;LU-Guest;-78;17
864;9c:53:22:40:4e:05;TBAYTech;-78;17
865;a6:53:22:40:4e:05;eduroam;-78;17
866;a2:53:22:40:4e:05;NOSMSecure;-78;17
867;aa:53:22:40:4e:05;NOSMConnect;-79;17
868;ac:7a:56:c8:62:0a;;-79;17
869;80:e0:1d:ac:8b:03;LU-Events;-82;17
870;a4:6c:2a:e0:20:00;LU-Guest;-83;17
871;e8:de:27:f8:06:78;TP-LINK_F80678_Xiaoping;-83;17
872;6c:5a:b0:3d:73:c1;Quanser_UVS;-83;17
873;a4:6c:2a:e0:20:03;LU-Events;-84;17
874;a4:6c:2a:d4:be:3f;LU-Guest;-84;17
875;a4:6c:2a:d4:be:3b;Free Tbaytel WiFi;-84;17
876;a4:6c:2a:d4:be:3c;LU-Events;-84;17
877;a4:6c:2a:d4:be:3e;LakeheadU;-84;17
878;a4:6c:2a:d4:be:3d;eduroam;-84;17
879;a4:6c:2a:e0:20:04;Free Tbaytel WiFi;-84;17
880;a4:6c:2a:d4:ba:54;Free Tbaytel WiFi;-85;17
881;a4:6c:2a:d4:ba:53;LU-Events;-87;17
882;ac:7a:56:c8:62:0f;LakeheadU;-73;18
883;ac:7a:56:c8:62:0a;;-74;18
884;ac:7a:56:c8:62:0d;;-74;18
885;ac:7a:56:c8:62:0e;LU-Events;-73;18
886;ac:7a:56:c8:62:0b;;-74;18
887;ac:7a:56:c8:62:0c;LU-Guest;-72;18
888;ac:7a:56:c8:62:01;LU-Events;-71;18
889;ac:7a:56:c8:62:04;;-71;18
890;ac:7a:56:c8:62:05;;-70;18
891;ac:7a:56:c8:62:02;;-70;18
892;ac:7a:56:c8:62:03;LU-Guest;-70;18
893;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-75;18
894;ac:7a:56:c8:62:07;eduroam;-74;18
895;00:42:68:59:8b:ff;LU-Guest;-84;18
896;00:42:68:59:8b:fe;LakeheadU;-84;18
897;80:e0:1d:ee:3f:63;Free Tbaytel WiFi;-65;18
898;80:e0:1d:ee:3f:64;eduroam;-64;18
899;80:e0:1d:ee:3f:60;LakeheadU;-64;18
900;80:e0:1d:ee:3f:61;LU-Guest;-65;18
901;e8:de:27:f8:06:78;TP-LINK_F80678_Xiaoping;-75;18
902;80:e0:1d:ee:3f:62;LU-Events;-64;18
903;a4:6c:2a:d4:bf:1f;LU-Guest;-74;18
904;a4:6c:2a:d4:bf:1d;eduroam;-73;18
905;a4:6c:2a:d4:bf:1e;LakeheadU;-73;18
906;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-73;18
907;a4:6c:2a:d4:bf:1c;LU-Events;-72;18
908;80:e0:1d:e6:79:d2;eduroam;-74;18
909;80:e0:1d:e6:79:d1;LakeheadU;-75;18
910;80:e0:1d:e6:79:d0;LU-Guest;-74;18
911;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-75;18
912;80:e0:1d:e6:79:d3;LU-Events;-75;18
913;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-67;18
914;00:42:68:59:8b:f2;eduroam;-80;18
915;00:42:68:59:8b:f4;Free Tbaytel WiFi;-80;18
916;80:e0:1d:e6:79:df;LU-Guest;-66;18
917;80:e0:1d:e6:79:de;LakeheadU;-66;18
918;80:e0:1d:e6:79:dd;eduroam;-66;18
919;80:e0:1d:e6:79:dc;LU-Events;-66;18
920;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-82;18
921;80:e0:1d:ac:8b:02;eduroam;-82;18
922;80:e0:1d:ac:8b:00;LU-Guest;-84;18
923;80:e0:1d:ee:3f:6c;Free Tbaytel WiFi;-69;18
924;80:e0:1d:ee:3f:6d;LU-Events;-69;18
925;80:e0:1d:ee:3f:6e;LU-Guest;-68;18
926;80:e0:1d:ee:3f:6f;LakeheadU;-68;18
927;ae:53:22:40:4e:04;NOSMConnect24;-61;18
928;80:e0:1d:ee:3f:6b;eduroam;-69;18
929;9c:53:22:40:4e:05;TBAYTech;-72;18
930;9c:53:22:40:4e:04;TBAYTech;-61;18
931;aa:53:22:40:4e:05;NOSMConnect;-72;18
932;aa:53:22:40:4e:04;NOSMConnect;-61;18
933;82:f2:e0:d1:f9:74;portthru;-83;18
934;a6:53:22:40:4e:05;eduroam;-72;18
935;a6:53:22:40:4e:04;eduroam;-61;18
936;a4:6c:2a:d4:bf:14;Free Tbaytel WiFi;-71;18
937;a4:6c:2a:d4:bf:13;LU-Events;-73;18
938;a4:6c:2a:d4:bf:10;LU-Guest;-74;18
939;a2:53:22:40:4e:04;NOSMSecure;-60;18
940;a2:53:22:40:4e:05;NOSMSecure;-72;18
941;a4:6c:2a:d4:be:33;LU-Events;-82;18
942;a4:6c:2a:d4:be:34;Free Tbaytel WiFi;-82;18
943;a4:6c:2a:d4:be:31;LakeheadU;-82;18
944;a4:6c:2a:d4:be:32;eduroam;-82;18
945;ac:7a:56:c8:62:0f;LakeheadU;-73;19
946;ac:7a:56:c8:62:0a;;-74;19
947;ac:7a:56:c8:62:0d;;-74;19
948;ac:7a:56:c8:62:0e;LU-Events;-73;19
949;ac:7a:56:c8:62:0b;;-74;19
950;ac:7a:56:c8:62:0c;LU-Guest;-72;19
951;ac:7a:56:c8:62:01;LU-Events;-71;19
952;ac:7a:56:c8:62:04;;-71;19
953;ac:7a:56:c8:62:05;;-70;19
954;ac:7a:56:c8:62:02;;-70;19
955;ac:7a:56:c8:62:03;LU-Guest;-70;19
956;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-75;19
957;ac:7a:56:c8:62:07;eduroam;-74;19
958;00:42:68:59:8b:ff;LU-Guest;-84;19
959;00:42:68:59:8b:fe;LakeheadU;-84;19
960;80:e0:1d:ee:3f:63;Free Tbaytel WiFi;-65;19
961;80:e0:1d:ee:3f:64;eduroam;-64;19
962;80:e0:1d:ee:3f:60;LakeheadU;-64;19
963;80:e0:1d:ee:3f:61;LU-Guest;-65;19
964;e8:de:27:f8:06:78;TP-LINK_F80678_Xiaoping;-75;19
965;80:e0:1d:ee:3f:62;LU-Events;-64;19
966;a4:6c:2a:d4:bf:1f;LU-Guest;-74;19
967;a4:6c:2a:d4:bf:1d;eduroam;-73;19
968;a4:6c:2a:d4:bf:1e;LakeheadU;-73;19
969;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-73;19
970;a4:6c:2a:d4:bf:1c;LU-Events;-72;19
971;80:e0:1d:e6:79:d2;eduroam;-74;19
972;80:e0:1d:e6:79:d1;LakeheadU;-75;19
973;80:e0:1d:e6:79:d0;LU-Guest;-74;19
974;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-75;19
975;80:e0:1d:e6:79:d3;LU-Events;-75;19
976;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-67;19
977;00:42:68:59:8b:f2;eduroam;-80;19
978;00:42:68:59:8b:f4;Free Tbaytel WiFi;-80;19
979;80:e0:1d:e6:79:df;LU-Guest;-66;19
980;80:e0:1d:e6:79:de;LakeheadU;-66;19
981;80:e0:1d:e6:79:dd;eduroam;-66;19
982;80:e0:1d:e6:79:dc;LU-Events;-66;19
983;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-82;19
984;80:e0:1d:ac:8b:02;eduroam;-82;19
985;80:e0:1d:ac:8b:00;LU-Guest;-84;19
986;80:e0:1d:ee:3f:6c;Free Tbaytel WiFi;-69;19
987;80:e0:1d:ee:3f:6d;LU-Events;-69;19
988;80:e0:1d:ee:3f:6e;LU-Guest;-68;19
989;80:e0:1d:ee:3f:6f;LakeheadU;-68;19
990;ae:53:22:40:4e:04;NOSMConnect24;-61;19
991;80:e0:1d:ee:3f:6b;eduroam;-69;19
992;9c:53:22:40:4e:05;TBAYTech;-72;19
993;9c:53:22:40:4e:04;TBAYTech;-61;19
994;aa:53:22:40:4e:05;NOSMConnect;-72;19
995;aa:53:22:40:4e:04;NOSMConnect;-61;19
996;82:f2:e0:d1:f9:74;portthru;-83;19
997;a6:53:22:40:4e:05;eduroam;-72;19
998;a6:53:22:40:4e:04;eduroam;-61;19
999;a4:6c:2a:d4:bf:14;Free Tbaytel WiFi;-71;19
1000;a4:6c:2a:d4:bf:13;LU-Events;-73;19
1001;a4:6c:2a:d4:bf:10;LU-Guest;-74;19
1002;a2:53:22:40:4e:04;NOSMSecure;-60;19
1003;a2:53:22:40:4e:05;NOSMSecure;-72;19
1004;a4:6c:2a:d4:be:33;LU-Events;-82;19
1005;a4:6c:2a:d4:be:34;Free Tbaytel WiFi;-82;19
1006;a4:6c:2a:d4:be:31;LakeheadU;-82;19
1007;a4:6c:2a:d4:be:32;eduroam;-82;19
1008;ac:7a:56:c8:62:0f;LakeheadU;-70;20
1009;ac:7a:56:c8:62:0d;;-71;20
1010;ac:7a:56:c8:62:0e;LU-Events;-70;20
1011;ac:7a:56:c8:62:0c;LU-Guest;-68;20
1012;ac:7a:56:c8:62:05;;-69;20
1013;80:e0:1d:e6:7b:34;Free Tbaytel WiFi;-84;20
1014;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-68;20
1015;ac:7a:56:c8:62:07;eduroam;-68;20
1016;00:42:68:59:8b:ff;LU-Guest;-90;20
1017;00:42:68:59:8b:fb;Free Tbaytel WiFi;-88;20
1018;00:42:68:59:8b:fd;eduroam;-89;20
1019;ba:a3:32:e1:97:09;Xerox;-86;20
1020;a4:6c:2a:e0:20:01;LakeheadU;-77;20
1021;a4:6c:2a:e0:20:00;LU-Guest;-81;20
1022;a4:6c:2a:e0:20:03;LU-Events;-76;20
1023;a4:6c:2a:e0:20:04;Free Tbaytel WiFi;-82;20
1024;80:e0:1d:ee:3f:63;Free Tbaytel WiFi;-54;20
1025;80:e0:1d:ee:3f:64;eduroam;-63;20
1026;aa:53:22:40:4f:7a;NOSMConnect;-83;20
1027;80:e0:1d:ee:3f:60;LakeheadU;-63;20
1028;e8:de:27:f8:06:78;TP-LINK_F80678_Xiaoping;-79;20
1029;80:e0:1d:ee:3f:62;LU-Events;-63;20
1030;a4:6c:2a:d4:bf:1f;LU-Guest;-79;20
1031;a4:6c:2a:d4:bf:1d;eduroam;-80;20
1032;a4:6c:2a:d4:bf:1e;LakeheadU;-79;20
1033;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-79;20
1034;a4:6c:2a:d4:bf:1c;LU-Events;-79;20
1035;80:e0:1d:e6:79:d2;eduroam;-60;20
1036;80:e0:1d:e6:79:d1;LakeheadU;-60;20
1037;80:e0:1d:e6:79:d0;LU-Guest;-60;20
1038;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-60;20
1039;80:e0:1d:e6:79:d3;LU-Events;-60;20
1040;00:42:68:59:8b:f0;LU-Guest;-86;20
1041;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-77;20
1042;00:42:68:59:8b:f4;Free Tbaytel WiFi;-77;20
1043;80:e0:1d:e6:79:de;LakeheadU;-76;20
1044;80:e0:1d:e6:79:dd;eduroam;-92;20
1045;80:e0:1d:e6:79:dc;LU-Events;-75;20
1046;a2:53:22:40:4f:7a;NOSMSecure;-82;20
1047;80:e0:1d:ee:3f:6c;Free Tbaytel WiFi;-69;20
1048;80:e0:1d:ee:3f:6d;LU-Events;-68;20
1049;80:e0:1d:ee:3f:6e;LU-Guest;-67;20
1050;80:e0:1d:ee:3f:6f;LakeheadU;-67;20
1051;80:e0:1d:f6:a4:d2;eduroam;-82;20
1052;ae:53:22:40:4e:04;NOSMConnect24;-63;20
1053;80:e0:1d:f6:a4:d4;Free Tbaytel WiFi;-85;20
1054;80:e0:1d:ee:3f:6b;eduroam;-66;20
1055;80:e0:1d:c2:b7:f3;LU-Events;-86;20
1056;9c:53:22:40:4e:05;TBAYTech;-79;20
1057;9c:53:22:40:4e:04;TBAYTech;-63;20
1058;aa:53:22:40:4e:05;NOSMConnect;-80;20
1059;aa:53:22:40:4e:04;NOSMConnect;-63;20
1060;82:f2:e0:d1:f9:74;portthru;-75;20
1061;a6:53:22:40:4e:05;eduroam;-79;20
1062;a6:53:22:40:4e:04;eduroam;-63;20
1063;a4:6c:2a:d4:bf:14;Free Tbaytel WiFi;-77;20
1064;a4:6c:2a:d4:bf:12;eduroam;-76;20
1065;a4:6c:2a:d4:bf:11;LakeheadU;-78;20
1066;a2:53:22:40:4e:04;NOSMSecure;-63;20
1067;a2:53:22:40:4e:05;NOSMSecure;-79;20
1068;80:e0:1d:ee:3f:6c;Free Tbaytel WiFi;-69;21
1069;a6:53:22:40:4f:80;eduroam;-80;22
1070;ac:7a:56:c8:62:0f;LakeheadU;-69;22
1071;ac:7a:56:c8:62:0a;;-71;22
1072;ac:7a:56:c8:62:0d;;-71;22
1073;ac:7a:56:c8:62:0e;LU-Events;-69;22
1074;ac:7a:56:c8:62:0b;;-72;22
1075;ac:7a:56:c8:62:0c;LU-Guest;-69;22
1076;9c:53:22:40:4f:80;TBAYTech;-79;22
1077;ac:7a:56:c8:62:00;LakeheadU;-68;22
1078;ac:7a:56:c8:62:01;LU-Events;-66;22
1079;ac:7a:56:c8:62:03;LU-Guest;-66;22
1080;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-71;22
1081;ac:7a:56:c8:62:07;eduroam;-72;22
1082;ba:a3:32:e1:97:09;Xerox;-88;22
1083;a4:6c:2a:e0:20:01;LakeheadU;-75;22
1084;a4:6c:2a:e0:20:00;LU-Guest;-75;22
1085;a4:6c:2a:e0:20:03;LU-Events;-75;22
1086;a4:6c:2a:e0:20:04;Free Tbaytel WiFi;-76;22
1087;80:e0:1d:ee:3f:63;Free Tbaytel WiFi;-65;22
1088;80:e0:1d:ee:3f:64;eduroam;-64;22
1089;80:e0:1d:ee:3f:60;LakeheadU;-64;22
1090;80:e0:1d:ee:3f:61;LU-Guest;-66;22
1091;80:e0:1d:ee:3f:62;LU-Events;-64;22
1092;a4:6c:2a:d4:bf:1f;LU-Guest;-82;22
1093;a4:6c:2a:d4:bf:1d;eduroam;-84;22
1094;a4:6c:2a:d4:bf:1e;LakeheadU;-82;22
1095;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-83;22
1096;a4:6c:2a:d4:bf:1c;LU-Events;-83;22
1097;80:e0:1d:e6:79:d2;eduroam;-66;22
1098;80:e0:1d:e6:79:d1;LakeheadU;-65;22
1099;80:e0:1d:e6:79:d0;LU-Guest;-65;22
1100;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-64;22
1101;a4:6c:2a:e0:20:0c;LU-Events;-91;22
1102;a4:6c:2a:e0:20:0b;Free Tbaytel WiFi;-91;22
1103;a4:6c:2a:e0:20:0d;eduroam;-91;22
1104;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-63;22
1105;80:e0:1d:e6:79:df;LU-Guest;-63;22
1106;80:e0:1d:e6:79:de;LakeheadU;-63;22
1107;80:e0:1d:e6:79:dd;eduroam;-64;22
1108;80:e0:1d:f6:a5:13;LU-Events;-86;22
1109;80:e0:1d:e6:79:dc;LU-Events;-63;22
1110;80:e0:1d:ee:3f:6c;Free Tbaytel WiFi;-73;22
1111;80:e0:1d:ee:3f:6d;LU-Events;-78;22
1112;80:e0:1d:ee:3f:6e;LU-Guest;-77;22
1113;80:e0:1d:f6:a4:d0;LU-Guest;-78;22
1114;80:e0:1d:ee:3f:6f;LakeheadU;-78;22
1115;ae:53:22:40:4e:04;NOSMConnect24;-63;22
1116;9c:53:22:40:4e:05;TBAYTech;-78;22
1117;9c:53:22:40:4e:04;TBAYTech;-64;22
1118;ce:d7:19:24:c6:d5;LINKSYS-750-guest;-78;22
1119;aa:53:22:40:4e:05;NOSMConnect;-78;22
1120;aa:53:22:40:4e:04;NOSMConnect;-64;22
1121;82:f2:e0:d1:f9:74;portthru;-77;22
1122;a6:53:22:40:4e:05;eduroam;-78;22
1123;a6:53:22:40:4e:04;eduroam;-75;22
1124;a4:6c:2a:d4:bf:14;Free Tbaytel WiFi;-74;22
1125;a4:6c:2a:d4:bf:12;eduroam;-74;22
1126;a4:6c:2a:d4:bf:13;LU-Events;-74;22
1127;a4:6c:2a:d4:bf:10;LU-Guest;-74;22
1128;a4:6c:2a:d4:bf:11;LakeheadU;-75;22
1129;a2:53:22:40:4e:04;NOSMSecure;-64;22
1130;a2:53:22:40:4e:05;NOSMSecure;-78;22
1131;a6:53:22:40:4f:80;eduroam;-80;23
1132;ac:7a:56:c8:62:0f;LakeheadU;-69;23
1133;ac:7a:56:c8:62:0a;;-71;23
1134;ac:7a:56:c8:62:0d;;-71;23
1135;ac:7a:56:c8:62:0e;LU-Events;-69;23
1136;ac:7a:56:c8:62:0b;;-72;23
1137;ac:7a:56:c8:62:0c;LU-Guest;-69;23
1138;9c:53:22:40:4f:80;TBAYTech;-79;23
1139;ac:7a:56:c8:62:00;LakeheadU;-68;23
1140;ac:7a:56:c8:62:01;LU-Events;-66;23
1141;ac:7a:56:c8:62:03;LU-Guest;-66;23
1142;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-71;23
1143;ac:7a:56:c8:62:07;eduroam;-72;23
1144;ba:a3:32:e1:97:09;Xerox;-88;23
1145;a4:6c:2a:e0:20:01;LakeheadU;-75;23
1146;a4:6c:2a:e0:20:00;LU-Guest;-75;23
1147;a4:6c:2a:e0:20:03;LU-Events;-75;23
1148;a4:6c:2a:e0:20:04;Free Tbaytel WiFi;-76;23
1149;80:e0:1d:ee:3f:63;Free Tbaytel WiFi;-65;23
1150;80:e0:1d:ee:3f:64;eduroam;-64;23
1151;80:e0:1d:ee:3f:60;LakeheadU;-64;23
1152;80:e0:1d:ee:3f:61;LU-Guest;-66;23
1153;80:e0:1d:ee:3f:62;LU-Events;-64;23
1154;a4:6c:2a:d4:bf:1f;LU-Guest;-82;23
1155;a4:6c:2a:d4:bf:1d;eduroam;-84;23
1156;a4:6c:2a:d4:bf:1e;LakeheadU;-82;23
1157;a4:6c:2a:d4:bf:1b;Free Tbaytel WiFi;-83;23
1158;a4:6c:2a:d4:bf:1c;LU-Events;-83;23
1159;80:e0:1d:e6:79:d2;eduroam;-66;23
1160;80:e0:1d:e6:79:d1;LakeheadU;-65;23
1161;80:e0:1d:e6:79:d0;LU-Guest;-65;23
1162;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-64;23
1163;a4:6c:2a:e0:20:0c;LU-Events;-91;23
1164;a4:6c:2a:e0:20:0b;Free Tbaytel WiFi;-91;23
1165;a4:6c:2a:e0:20:0d;eduroam;-91;23
1166;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-63;23
1167;80:e0:1d:e6:79:df;LU-Guest;-63;23
1168;80:e0:1d:e6:79:de;LakeheadU;-63;23
1169;80:e0:1d:e6:79:dd;eduroam;-64;23
1170;80:e0:1d:f6:a5:13;LU-Events;-86;23
1171;80:e0:1d:e6:79:dc;LU-Events;-63;23
1172;80:e0:1d:ee:3f:6c;Free Tbaytel WiFi;-73;23
1173;80:e0:1d:ee:3f:6d;LU-Events;-78;23
1174;80:e0:1d:ee:3f:6e;LU-Guest;-77;23
1175;80:e0:1d:f6:a4:d0;LU-Guest;-78;23
1176;80:e0:1d:ee:3f:6f;LakeheadU;-78;23
1177;ae:53:22:40:4e:04;NOSMConnect24;-63;23
1178;9c:53:22:40:4e:05;TBAYTech;-78;23
1179;9c:53:22:40:4e:04;TBAYTech;-64;23
1180;ce:d7:19:24:c6:d5;LINKSYS-750-guest;-78;23
1181;aa:53:22:40:4e:05;NOSMConnect;-78;23
1182;aa:53:22:40:4e:04;NOSMConnect;-64;23
1183;82:f2:e0:d1:f9:74;portthru;-77;23
1184;a6:53:22:40:4e:05;eduroam;-78;23
1185;a6:53:22:40:4e:04;eduroam;-75;23
1186;a4:6c:2a:d4:bf:14;Free Tbaytel WiFi;-74;23
